epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
57,0.2169,0.272,0.8603,0.7549,0.8787,0.9547,0.2722,0.8583,0.7518,0.8776,0.9545
58,0.2161,0.2729,0.8588,0.7525,0.8773,0.9542,0.2741,0.8561,0.7485,0.8757,0.9539
59,0.2144,0.2755,0.8594,0.7535,0.8779,0.9539,0.2757,0.8574,0.7505,0.877,0.9534
60,0.2121,0.2754,0.86,0.7545,0.8784,0.9543,0.2759,0.8578,0.7511,0.8773,0.9538
61,0.211,0.2777,0.8584,0.7519,0.8769,0.9536,0.2781,0.856,0.7484,0.8756,0.9533
62,0.2094,0.2768,0.8582,0.7516,0.8767,0.9537,0.2782,0.8553,0.7472,0.875,0.9533
63,0.2076,0.2782,0.8571,0.7499,0.8758,0.953,0.2797,0.8544,0.7459,0.8743,0.9525
64,0.206,0.278,0.8583,0.7517,0.8768,0.9535,0.2792,0.8559,0.7482,0.8756,0.9531
65,0.2041,0.2818,0.8563,0.7487,0.875,0.9531,0.2845,0.853,0.7437,0.873,0.9525
66,0.2017,0.2824,0.8582,0.7517,0.8769,0.9529,0.2829,0.8559,0.7482,0.8757,0.9525
67,0.2006,0.2825,0.8585,0.7521,0.8772,0.953,0.2826,0.8564,0.7489,0.8761,0.9526
68,0.1991,0.2844,0.8569,0.7496,0.8756,0.9525,0.2863,0.8542,0.7456,0.8741,0.9518
69,0.1963,0.2846,0.8575,0.7506,0.8762,0.9526,0.2853,0.8553,0.7473,0.8751,0.9522
70,0.1958,0.2872,0.8555,0.7475,0.8744,0.9522,0.2889,0.853,0.7437,0.873,0.9518
71,0.1948,0.2884,0.856,0.7483,0.8749,0.952,0.29,0.8536,0.7447,0.8736,0.9515
72,0.1938,0.2884,0.8556,0.7477,0.8745,0.9516,0.2893,0.8532,0.744,0.8733,0.9512
73,0.1923,0.2898,0.8561,0.7484,0.875,0.9519,0.2908,0.8537,0.7449,0.8738,0.9514
74,0.1903,0.29,0.8536,0.7445,0.8727,0.9513,0.2917,0.8508,0.7405,0.8712,0.951
75,0.189,0.2931,0.8547,0.7462,0.8737,0.9515,0.2947,0.8521,0.7425,0.8723,0.9511
76,0.1873,0.2949,0.8544,0.7458,0.8735,0.9506,0.296,0.852,0.7422,0.8722,0.9502
77,0.1857,0.2967,0.8547,0.7462,0.8737,0.9509,0.2976,0.8525,0.743,0.8727,0.9506
78,0.1852,0.2969,0.8535,0.7444,0.8726,0.9509,0.2993,0.8506,0.7401,0.871,0.9502
79,0.1838,0.2988,0.8556,0.7477,0.8746,0.951,0.2991,0.8533,0.7443,0.8735,0.9504
80,0.1818,0.3009,0.8519,0.742,0.8713,0.95,0.3035,0.8488,0.7374,0.8694,0.9495
81,0.1806,0.3007,0.8543,0.7457,0.8734,0.9503,0.3011,0.8522,0.7426,0.8725,0.9499
82,0.1793,0.301,0.8513,0.7411,0.8708,0.9495,0.3033,0.8486,0.7372,0.8693,0.949
83,0.1782,0.3033,0.8528,0.7434,0.8721,0.95,0.3054,0.8498,0.739,0.8704,0.9493
84,0.1764,0.306,0.8528,0.7434,0.8721,0.9495,0.3067,0.8508,0.7405,0.8713,0.9492
85,0.1758,0.3068,0.8526,0.743,0.8719,0.9492,0.3062,0.8511,0.741,0.8716,0.949
86,0.1738,0.3078,0.8517,0.7417,0.8711,0.9495,0.3093,0.8493,0.7383,0.87,0.9491
87,0.1733,0.312,0.8519,0.7421,0.8713,0.9495,0.3137,0.8495,0.7385,0.8701,0.949
88,0.1719,0.3092,0.8531,0.7438,0.8723,0.9492,0.3086,0.8515,0.7415,0.8719,0.949
89,0.1711,0.314,0.8512,0.741,0.8707,0.9484,0.3151,0.8489,0.7377,0.8697,0.948
90,0.1698,0.3145,0.8506,0.74,0.8701,0.9484,0.3158,0.8488,0.7375,0.8696,0.9481
91,0.1686,0.3161,0.8501,0.7393,0.8698,0.9484,0.3179,0.848,0.7362,0.8688,0.948
92,0.167,0.3169,0.8506,0.7401,0.8702,0.9482,0.3177,0.8488,0.7374,0.8695,0.9479
93,0.1657,0.3191,0.8497,0.7386,0.8693,0.9477,0.3204,0.8472,0.7351,0.8682,0.9473
94,0.1651,0.3179,0.85,0.7391,0.8696,0.9478,0.3191,0.8475,0.7355,0.8684,0.9473
95,0.1639,0.3224,0.8492,0.738,0.869,0.9476,0.3238,0.8472,0.735,0.8681,0.9471
96,0.162,0.3198,0.8502,0.7394,0.8698,0.9476,0.3207,0.8482,0.7366,0.8691,0.9472
97,0.1629,0.3211,0.8485,0.7368,0.8683,0.9471,0.3223,0.8465,0.734,0.8675,0.9467
98,0.1613,0.328,0.8496,0.7385,0.8693,0.9471,0.3281,0.8482,0.7365,0.869,0.9468
99,0.1588,0.3273,0.848,0.7361,0.8679,0.9467,0.3291,0.8457,0.7327,0.8668,0.9463
100,0.1584,0.3301,0.8495,0.7384,0.8692,0.9468,0.3301,0.8476,0.7356,0.8685,0.9464
