epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2891,0.2688,0.8571,0.7499,0.8757,0.955,0.2719,0.8522,0.7426,0.8722,0.9542
57,0.2668,0.263,0.8603,0.7549,0.8785,0.9567,0.2661,0.8554,0.7474,0.8748,0.956
58,0.2631,0.2635,0.8625,0.7582,0.8805,0.9566,0.2653,0.8585,0.7522,0.8777,0.9558
59,0.2617,0.2615,0.8632,0.7593,0.8811,0.9572,0.2629,0.8595,0.7537,0.8785,0.9566
60,0.2691,0.2744,0.8563,0.7487,0.8751,0.9526,0.2716,0.8547,0.7463,0.8744,0.9534
61,0.268,0.2621,0.8634,0.7597,0.8814,0.9571,0.2631,0.86,0.7545,0.879,0.9566
62,0.2599,0.2611,0.8641,0.7607,0.8819,0.9573,0.2617,0.861,0.756,0.8799,0.957
63,0.2577,0.2631,0.8658,0.7634,0.8838,0.9577,0.2621,0.864,0.7607,0.8829,0.9574
64,0.2577,0.2604,0.8659,0.7635,0.8837,0.9579,0.2601,0.8634,0.7598,0.8822,0.9576
65,0.2595,0.259,0.8635,0.7598,0.8812,0.958,0.2599,0.8598,0.7542,0.8785,0.9578
66,0.2705,0.2617,0.862,0.7575,0.88,0.9571,0.2626,0.8586,0.7523,0.8776,0.957
67,0.269,0.2643,0.8601,0.7546,0.8784,0.9561,0.2613,0.8586,0.7523,0.8776,0.9574
68,0.2602,0.2609,0.8661,0.7639,0.884,0.958,0.2602,0.8641,0.7608,0.8828,0.9578
69,0.2554,0.2563,0.8666,0.7646,0.8841,0.9589,0.257,0.8634,0.7596,0.8819,0.9586
70,0.2539,0.2563,0.8671,0.7654,0.8847,0.959,0.2561,0.8645,0.7614,0.883,0.9588
71,0.2549,0.2612,0.8649,0.7619,0.8828,0.9574,0.2567,0.8645,0.7614,0.883,0.9587
72,0.2536,0.2566,0.8675,0.766,0.885,0.9589,0.256,0.8648,0.7618,0.8832,0.9588
73,0.253,0.2582,0.8681,0.7669,0.8857,0.959,0.2563,0.8664,0.7643,0.8848,0.9591
74,0.2539,0.2544,0.867,0.7653,0.8844,0.9594,0.2544,0.8639,0.7604,0.8822,0.9594
75,0.2507,0.2544,0.8674,0.7659,0.8849,0.9594,0.254,0.8647,0.7618,0.883,0.9595
76,0.2511,0.2604,0.8681,0.7669,0.8859,0.9591,0.2572,0.8674,0.7658,0.886,0.9593
77,0.2499,0.2537,0.8688,0.7681,0.8862,0.9598,0.252,0.8669,0.7652,0.885,0.9601
78,0.2508,0.2579,0.8686,0.7678,0.8863,0.9594,0.255,0.8676,0.7662,0.886,0.9596
79,0.2482,0.2543,0.869,0.7684,0.8864,0.9598,0.2522,0.8672,0.7656,0.8854,0.96
80,0.2489,0.256,0.8617,0.757,0.8795,0.9597,0.257,0.8579,0.7513,0.8768,0.9601
81,0.2472,0.2527,0.8687,0.7679,0.886,0.96,0.2506,0.867,0.7652,0.885,0.9605
82,0.2469,0.2531,0.8681,0.7669,0.8854,0.9598,0.2513,0.8662,0.764,0.8843,0.9603
83,0.2476,0.2615,0.8688,0.768,0.8868,0.9597,0.2566,0.8688,0.7681,0.8875,0.9602
84,0.247,0.2732,0.8606,0.7553,0.8791,0.9537,0.2534,0.8671,0.7655,0.8854,0.9597
85,0.2545,0.2535,0.8704,0.7706,0.8878,0.9604,0.2524,0.8685,0.7677,0.8867,0.9603
86,0.2568,0.2556,0.8616,0.7569,0.8794,0.96,0.2575,0.8575,0.7506,0.8764,0.96
87,0.2503,0.2499,0.8679,0.7666,0.885,0.9609,0.252,0.8638,0.7603,0.8819,0.9605
88,0.2501,0.259,0.8667,0.7647,0.8844,0.9583,0.255,0.8659,0.7636,0.8843,0.9592
89,0.2487,0.2537,0.8699,0.7698,0.8873,0.9602,0.2516,0.8686,0.7678,0.8868,0.9605
90,0.2486,0.252,0.8692,0.7687,0.8864,0.9602,0.2518,0.8668,0.765,0.885,0.9601
91,0.2492,0.2495,0.8714,0.7722,0.8885,0.9612,0.2483,0.8695,0.7692,0.8873,0.9614
92,0.2554,0.2849,0.8574,0.7507,0.8766,0.9509,0.2652,0.8631,0.7591,0.8821,0.9565
93,0.2609,0.2562,0.8651,0.7623,0.8827,0.9589,0.2559,0.8623,0.758,0.8808,0.9592
94,0.2514,0.2625,0.8629,0.759,0.8809,0.9567,0.2526,0.8647,0.7617,0.8829,0.9601
95,0.247,0.2476,0.8714,0.7722,0.8884,0.9616,0.2494,0.8676,0.7662,0.8855,0.9609
96,0.2464,0.2487,0.8718,0.7727,0.8888,0.9615,0.2489,0.8691,0.7686,0.887,0.9611
97,0.2457,0.2489,0.8701,0.77,0.8871,0.9611,0.2488,0.8676,0.7662,0.8855,0.9612
98,0.2452,0.2477,0.8689,0.7682,0.8858,0.9616,0.2492,0.8653,0.7626,0.8832,0.9614
99,0.2476,0.3349,0.8345,0.7161,0.856,0.9337,0.2802,0.8535,0.7447,0.8735,0.9508
100,0.2571,0.2707,0.8599,0.7544,0.8783,0.9543,0.2506,0.8654,0.7628,0.8835,0.9608
