epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
57,0.2524,0.2831,0.8542,0.7454,0.8732,0.95,0.2718,0.8558,0.7479,0.8753,0.9535
58,0.2557,0.2675,0.8611,0.7561,0.8793,0.955,0.2564,0.8631,0.7592,0.8816,0.9587
59,0.2505,0.2787,0.8604,0.7551,0.879,0.9525,0.2563,0.8669,0.7652,0.8854,0.9591
60,0.2488,0.2784,0.8579,0.7512,0.8766,0.9516,0.2553,0.8649,0.7621,0.8833,0.959
61,0.2472,0.278,0.8592,0.7532,0.8778,0.9521,0.2543,0.8662,0.764,0.8845,0.9593
62,0.2464,0.2738,0.861,0.7559,0.8793,0.9534,0.2531,0.8668,0.7649,0.885,0.9597
63,0.2475,0.2639,0.8649,0.762,0.8829,0.9567,0.2522,0.8677,0.7663,0.8859,0.96
64,0.2491,0.2654,0.8625,0.7582,0.8806,0.9558,0.2532,0.8654,0.7627,0.8836,0.9597
65,0.2455,0.2753,0.857,0.7499,0.8757,0.9528,0.253,0.8635,0.7598,0.8817,0.9602
66,0.2446,0.2782,0.8581,0.7516,0.8768,0.9519,0.251,0.8663,0.7642,0.8844,0.9604
67,0.2448,0.256,0.8652,0.7625,0.8828,0.9589,0.2532,0.8626,0.7585,0.8809,0.9603
68,0.245,0.2797,0.8589,0.7528,0.8774,0.9517,0.2521,0.8662,0.7641,0.8844,0.96
69,0.2441,0.2805,0.8585,0.7521,0.8771,0.9512,0.253,0.8668,0.7649,0.885,0.9597
70,0.2432,0.266,0.8618,0.7572,0.8798,0.9559,0.251,0.8645,0.7614,0.8826,0.9608
71,0.2418,0.2683,0.8612,0.7564,0.8794,0.9551,0.2506,0.8653,0.7626,0.8833,0.9607
72,0.2401,0.2718,0.8584,0.752,0.8769,0.9541,0.2528,0.8626,0.7584,0.8808,0.9605
73,0.2393,0.2694,0.8639,0.7605,0.882,0.9553,0.2488,0.8697,0.7695,0.8877,0.9611
74,0.2394,0.2651,0.8645,0.7614,0.8825,0.9563,0.2492,0.8686,0.7677,0.8865,0.9609
75,0.2377,0.2617,0.8643,0.761,0.882,0.9572,0.2487,0.8668,0.765,0.8847,0.9612
76,0.2384,0.2615,0.8663,0.7642,0.8841,0.9574,0.2483,0.869,0.7685,0.887,0.9612
77,0.236,0.2655,0.8653,0.7626,0.8833,0.9564,0.2486,0.8695,0.7692,0.8875,0.9612
78,0.2349,0.262,0.8661,0.7639,0.8838,0.9573,0.2481,0.8693,0.7689,0.8872,0.9612
79,0.2347,0.2645,0.864,0.7606,0.8819,0.9564,0.2483,0.8677,0.7663,0.8855,0.9613
80,0.2343,0.2672,0.8647,0.7617,0.8827,0.9559,0.2485,0.8697,0.7694,0.8876,0.9612
81,0.2327,0.2635,0.8653,0.7626,0.8831,0.9568,0.2483,0.8685,0.7676,0.8863,0.9612
82,0.2316,0.2634,0.8629,0.7589,0.8808,0.957,0.2511,0.8643,0.7612,0.8824,0.961
83,0.2314,0.2612,0.8662,0.764,0.8839,0.9576,0.2482,0.8689,0.7682,0.8867,0.9612
84,0.2327,0.2629,0.8625,0.7583,0.8804,0.957,0.2523,0.8638,0.7602,0.8819,0.9605
85,0.2316,0.2601,0.8684,0.7675,0.8861,0.9586,0.2486,0.871,0.7715,0.889,0.9614
86,0.2285,0.2592,0.868,0.7668,0.8856,0.9585,0.2482,0.8703,0.7705,0.8883,0.9613
87,0.2275,0.259,0.8663,0.7642,0.8839,0.9582,0.2497,0.8671,0.7654,0.885,0.9609
88,0.2295,0.2699,0.8636,0.76,0.8817,0.9553,0.2486,0.8692,0.7687,0.8871,0.9611
89,0.2252,0.2668,0.8634,0.7596,0.8814,0.956,0.249,0.8675,0.766,0.8854,0.9611
90,0.2242,0.2711,0.8591,0.753,0.8774,0.9554,0.2545,0.8619,0.7574,0.8803,0.9606
91,0.222,0.2668,0.8642,0.7609,0.8821,0.9562,0.25,0.8679,0.7668,0.8859,0.9608
92,0.2244,0.2683,0.8637,0.7602,0.8817,0.9559,0.2519,0.8678,0.7665,0.8859,0.9603
93,0.2247,0.2647,0.8652,0.7625,0.883,0.9568,0.2492,0.8682,0.7672,0.8861,0.961
94,0.2214,0.2675,0.8634,0.7596,0.8813,0.9558,0.2502,0.8673,0.7657,0.8852,0.9607
95,0.2258,0.269,0.8588,0.7525,0.8771,0.9561,0.259,0.8588,0.7526,0.8775,0.9599
96,0.2221,0.2646,0.8634,0.7596,0.8812,0.9569,0.2519,0.8653,0.7626,0.8833,0.9607
97,0.2205,0.2599,0.8651,0.7623,0.8827,0.9584,0.2517,0.8654,0.7629,0.8834,0.961
98,0.2164,0.2606,0.8683,0.7673,0.886,0.9586,0.2497,0.8701,0.7701,0.8881,0.9611
99,0.2153,0.2638,0.8663,0.7642,0.8841,0.9574,0.2502,0.8692,0.7688,0.8872,0.9608
100,0.215,0.2662,0.8644,0.7612,0.8823,0.9565,0.2523,0.8672,0.7656,0.8853,0.9602
