epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2175,0.2578,0.8691,0.7686,0.8867,0.9595,0.2543,0.8689,0.7682,0.8871,0.9601
57,0.2172,0.2608,0.8696,0.7693,0.8873,0.9596,0.2562,0.8697,0.7695,0.8882,0.9602
58,0.217,0.2557,0.8692,0.7686,0.8865,0.9598,0.2535,0.8682,0.7671,0.8863,0.9602
59,0.2165,0.2561,0.8686,0.7677,0.886,0.9596,0.2536,0.8678,0.7666,0.886,0.9601
60,0.2134,0.2565,0.8681,0.7669,0.8855,0.9595,0.2543,0.867,0.7653,0.8852,0.9599
61,0.211,0.2583,0.8692,0.7687,0.8867,0.9595,0.2548,0.8688,0.7681,0.887,0.9601
62,0.2091,0.2585,0.8683,0.7672,0.8858,0.9592,0.2556,0.8675,0.7661,0.8858,0.9598
63,0.2075,0.2586,0.8674,0.7658,0.8848,0.9592,0.2563,0.8661,0.7639,0.8844,0.9596
64,0.2076,0.2591,0.8682,0.7671,0.8857,0.9591,0.2562,0.8676,0.7662,0.8859,0.9596
65,0.2066,0.2606,0.8697,0.7694,0.8872,0.9595,0.2565,0.8694,0.769,0.8877,0.9601
66,0.2077,0.2594,0.8688,0.768,0.8862,0.9594,0.2567,0.8676,0.7662,0.8858,0.9598
67,0.2038,0.2596,0.8673,0.7657,0.8847,0.9592,0.257,0.8661,0.7639,0.8843,0.9598
68,0.2005,0.2606,0.8678,0.7665,0.8853,0.959,0.2577,0.8672,0.7656,0.8854,0.9595
69,0.1989,0.264,0.8687,0.7679,0.8863,0.9588,0.2599,0.8684,0.7675,0.8868,0.9594
70,0.1981,0.2634,0.8674,0.7659,0.8851,0.9584,0.2605,0.8666,0.7646,0.885,0.9589
71,0.1954,0.2643,0.8666,0.7646,0.8842,0.9583,0.2608,0.8661,0.7639,0.8845,0.959
72,0.1956,0.2648,0.8672,0.7655,0.8848,0.9584,0.2615,0.8664,0.7644,0.8849,0.9589
73,0.1918,0.2676,0.8669,0.7651,0.8847,0.9578,0.2643,0.8658,0.7635,0.8845,0.9583
74,0.1906,0.2676,0.8663,0.7641,0.884,0.9578,0.2648,0.8653,0.7627,0.8838,0.9583
75,0.191,0.2689,0.8672,0.7655,0.8849,0.9581,0.2653,0.8667,0.7649,0.8853,0.9585
76,0.1895,0.2694,0.8657,0.7632,0.8835,0.9576,0.2664,0.865,0.7622,0.8835,0.9581
77,0.1877,0.2713,0.8667,0.7648,0.8845,0.9575,0.2673,0.8661,0.7639,0.8848,0.9581
78,0.1853,0.2731,0.8664,0.7643,0.8843,0.9573,0.2689,0.866,0.7637,0.8847,0.9579
79,0.1856,0.2726,0.8648,0.7619,0.8827,0.957,0.2692,0.8645,0.7614,0.8832,0.9576
80,0.183,0.2725,0.8649,0.762,0.8828,0.9574,0.2695,0.8644,0.7613,0.883,0.9579
81,0.1822,0.2768,0.866,0.7637,0.884,0.957,0.2726,0.8655,0.763,0.8844,0.9575
82,0.1801,0.2774,0.865,0.7621,0.883,0.9566,0.2737,0.8642,0.761,0.8831,0.9571
83,0.1778,0.277,0.8651,0.7622,0.8831,0.9566,0.2735,0.8646,0.7616,0.8835,0.9571
84,0.1768,0.2771,0.864,0.7605,0.8819,0.9567,0.2739,0.8631,0.7592,0.8818,0.9572
85,0.1757,0.2802,0.8644,0.7613,0.8825,0.9562,0.276,0.8642,0.761,0.8831,0.9568
86,0.1742,0.2804,0.8645,0.7613,0.8825,0.9563,0.277,0.8636,0.7601,0.8825,0.9568
87,0.1722,0.2842,0.864,0.7606,0.8822,0.9559,0.2794,0.8639,0.7605,0.8828,0.9565
