epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2696,0.2987,0.8453,0.7324,0.8652,0.9438,0.2795,0.8493,0.7381,0.8697,0.9509
57,0.271,0.2979,0.8471,0.735,0.8667,0.9442,0.2801,0.8511,0.7408,0.8713,0.9505
58,0.2686,0.2994,0.8443,0.7308,0.8642,0.9436,0.2828,0.8469,0.7346,0.8676,0.9499
59,0.267,0.2888,0.8511,0.741,0.8703,0.9474,0.2716,0.8552,0.747,0.8748,0.9536
60,0.2733,0.281,0.8497,0.7388,0.8691,0.9504,0.2723,0.8515,0.7415,0.8715,0.9542
61,0.2715,0.3874,0.8075,0.6789,0.8313,0.912,0.3838,0.806,0.6756,0.8318,0.9134
62,0.2698,0.3097,0.8378,0.7211,0.8588,0.94,0.3383,0.8172,0.6916,0.8431,0.9298
63,0.2712,0.3729,0.814,0.6891,0.837,0.9169,0.3338,0.8261,0.7038,0.8494,0.9312
64,0.2675,0.2703,0.8614,0.7565,0.8797,0.9549,0.2686,0.8594,0.7536,0.8787,0.9549
65,0.2657,0.3147,0.8388,0.7227,0.8594,0.9383,0.303,0.8373,0.7202,0.8593,0.9423
66,0.2727,0.2661,0.8624,0.758,0.8804,0.9558,0.2653,0.8598,0.7541,0.8788,0.9558
67,0.2714,0.3067,0.8462,0.7339,0.8659,0.9419,0.3216,0.8338,0.7154,0.8565,0.936
68,0.2715,0.2736,0.8559,0.7481,0.8747,0.953,0.2752,0.8515,0.7416,0.8716,0.9525
69,0.2669,0.2896,0.8482,0.7365,0.8678,0.9469,0.2888,0.8455,0.7328,0.8668,0.9473
70,0.2647,0.2763,0.8558,0.748,0.8746,0.9519,0.2814,0.8502,0.7398,0.8708,0.95
71,0.2675,0.2686,0.8632,0.7593,0.8815,0.956,0.2748,0.8572,0.7503,0.877,0.9529
72,0.266,0.2737,0.858,0.7513,0.8767,0.9531,0.2783,0.8527,0.7435,0.8729,0.9511
73,0.264,0.2745,0.8597,0.754,0.8783,0.9538,0.281,0.8537,0.7451,0.874,0.9506
74,0.2616,0.2672,0.8633,0.7595,0.8815,0.9561,0.2748,0.8572,0.7504,0.8771,0.9527
75,0.2602,0.3079,0.8421,0.7279,0.8622,0.9406,0.2924,0.8454,0.7326,0.8667,0.946
76,0.259,0.2931,0.8454,0.7324,0.8653,0.946,0.286,0.8454,0.7326,0.8667,0.9489
77,0.2582,0.3116,0.8395,0.724,0.8601,0.9395,0.2973,0.8414,0.7266,0.8632,0.9445
78,0.2564,0.2842,0.8516,0.7417,0.8708,0.949,0.2809,0.8502,0.7398,0.8707,0.9504
79,0.256,0.2902,0.8494,0.7385,0.869,0.9471,0.2846,0.8485,0.7372,0.8692,0.949
80,0.256,0.2916,0.8469,0.7347,0.8667,0.9465,0.2883,0.8445,0.7312,0.8658,0.948
81,0.2565,0.3051,0.8412,0.7264,0.8616,0.9418,0.2937,0.8414,0.7266,0.8632,0.9461
82,0.256,0.281,0.8503,0.7397,0.8696,0.9507,0.2793,0.8479,0.7363,0.8687,0.952
83,0.2588,0.2797,0.854,0.7453,0.8728,0.9506,0.2768,0.8523,0.743,0.8725,0.9518
84,0.2549,0.27,0.8598,0.7541,0.8781,0.9541,0.2723,0.856,0.7486,0.8758,0.9533
85,0.2555,0.2683,0.8643,0.7611,0.8824,0.9564,0.2703,0.8606,0.7556,0.8801,0.9547
86,0.2632,0.4454,0.7829,0.6437,0.811,0.8944,0.4353,0.78,0.6394,0.8109,0.8976
87,0.2793,0.6401,0.6974,0.5355,0.7389,0.8256,0.6605,0.6844,0.5203,0.7306,0.819
88,0.282,0.2586,0.8658,0.7633,0.8834,0.9583,0.2943,0.8453,0.7321,0.8662,0.9455
89,0.2784,0.2637,0.863,0.7591,0.881,0.9563,0.2811,0.8516,0.7419,0.8719,0.9501
90,0.2844,0.3081,0.8439,0.7309,0.8634,0.9404,0.2942,0.846,0.7333,0.8668,0.9454
91,0.2611,0.2657,0.8613,0.7565,0.8794,0.9556,0.2874,0.8491,0.7381,0.8697,0.9481
92,0.2562,0.2811,0.8539,0.7453,0.8729,0.9501,0.2992,0.8428,0.7285,0.8639,0.9438
93,0.2599,0.2793,0.8577,0.751,0.8767,0.9519,0.2941,0.8486,0.7371,0.8692,0.946
94,0.2541,0.2544,0.867,0.7653,0.8844,0.9595,0.2685,0.8566,0.7493,0.8758,0.9547
95,0.2588,0.2574,0.8665,0.7645,0.8841,0.9586,0.2733,0.8567,0.7495,0.8759,0.9528
96,0.2519,0.2564,0.8666,0.7646,0.8841,0.9588,0.2751,0.8561,0.7486,0.8754,0.9524
97,0.2521,0.3272,0.84,0.7246,0.8605,0.9365,0.372,0.8221,0.6983,0.8454,0.9211
98,0.2509,0.2631,0.8644,0.7613,0.8824,0.9567,0.2812,0.8538,0.7451,0.8733,0.9502
99,0.2545,0.3292,0.8301,0.7097,0.8525,0.9341,0.3715,0.8109,0.6826,0.8363,0.9199
100,0.2583,0.3171,0.8351,0.7169,0.8564,0.9378,0.3537,0.8209,0.6968,0.8447,0.9258
