epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
57,0.2665,0.2757,0.8558,0.7481,0.8748,0.9523,0.2736,0.8536,0.7448,0.8735,0.9532
58,0.2657,0.3191,0.8348,0.7167,0.8564,0.9369,0.29,0.846,0.7335,0.8672,0.947
59,0.2647,0.3196,0.8353,0.7175,0.8571,0.937,0.2987,0.8409,0.7257,0.8625,0.9443
60,0.2614,0.3686,0.818,0.692,0.8412,0.9203,0.3206,0.8344,0.716,0.8567,0.9363
61,0.26,0.3289,0.8334,0.7146,0.8552,0.934,0.296,0.845,0.7319,0.8661,0.9449
62,0.2588,0.3405,0.827,0.705,0.8495,0.93,0.3162,0.8346,0.7163,0.857,0.9379
63,0.257,0.3343,0.8305,0.7102,0.8527,0.9324,0.3052,0.8399,0.7242,0.8615,0.9419
64,0.2551,0.3308,0.8341,0.7157,0.8559,0.9339,0.301,0.8434,0.7293,0.8645,0.9434
65,0.2555,0.3425,0.8288,0.7078,0.8511,0.9302,0.3159,0.8368,0.7196,0.8588,0.9384
66,0.2555,0.2957,0.8491,0.7379,0.8689,0.9458,0.2689,0.8587,0.7525,0.878,0.9545
67,0.2544,0.3352,0.8334,0.7144,0.855,0.9328,0.3033,0.8436,0.7297,0.8649,0.9429
68,0.2543,0.3161,0.8415,0.7265,0.8623,0.9391,0.2772,0.8552,0.7473,0.8751,0.9517
69,0.2539,0.3392,0.8309,0.7109,0.853,0.9315,0.3059,0.842,0.7272,0.8634,0.9421
70,0.2578,0.3444,0.8287,0.7077,0.8506,0.9298,0.32,0.8361,0.7185,0.8584,0.9376
71,0.2523,0.3053,0.8468,0.7344,0.8669,0.9432,0.2922,0.8503,0.7396,0.8706,0.947
72,0.2529,0.3425,0.8291,0.7081,0.8512,0.9306,0.3196,0.8364,0.7188,0.8585,0.9377
73,0.2536,0.3499,0.8299,0.7096,0.8514,0.9285,0.294,0.8476,0.7364,0.8688,0.9463
74,0.2538,0.3366,0.8317,0.7121,0.8533,0.9325,0.2866,0.8484,0.737,0.8691,0.9488
75,0.251,0.3295,0.8337,0.715,0.8552,0.9352,0.2821,0.8496,0.7388,0.8701,0.9507
76,0.2514,0.284,0.8552,0.7471,0.8744,0.9501,0.2711,0.8589,0.753,0.8784,0.9539
77,0.2551,0.3622,0.8199,0.6948,0.8434,0.9245,0.3315,0.8329,0.7136,0.8554,0.9346
78,0.2523,0.3674,0.8179,0.692,0.8414,0.9226,0.3265,0.8349,0.7166,0.8569,0.936
79,0.2496,0.4051,0.8019,0.6701,0.8276,0.9106,0.3229,0.8357,0.7177,0.8577,0.9373
80,0.2477,0.318,0.8377,0.7212,0.8594,0.9393,0.3082,0.8397,0.7237,0.8613,0.9423
81,0.2468,0.3133,0.8447,0.7315,0.8653,0.9409,0.3215,0.8409,0.7255,0.8622,0.9379
82,0.2456,0.3133,0.844,0.7305,0.8647,0.9409,0.3223,0.8396,0.7235,0.861,0.9377
83,0.246,0.32,0.8394,0.7235,0.8607,0.9388,0.3259,0.837,0.7197,0.8589,0.9367
84,0.245,0.326,0.8386,0.7223,0.8599,0.9369,0.3263,0.8393,0.7232,0.8609,0.9366
85,0.2444,0.3141,0.844,0.7304,0.8646,0.9407,0.3258,0.8384,0.7219,0.86,0.9366
86,0.2458,0.2961,0.8514,0.7417,0.8712,0.9466,0.3076,0.8441,0.7303,0.8651,0.9426
87,0.2442,0.3004,0.8522,0.7429,0.8719,0.9456,0.3135,0.845,0.7316,0.8659,0.9408
88,0.2432,0.3014,0.8512,0.7414,0.8711,0.9452,0.316,0.8441,0.7303,0.8651,0.9401
89,0.2422,0.2993,0.8514,0.7416,0.8712,0.9457,0.3166,0.8429,0.7285,0.8639,0.9399
90,0.243,0.3013,0.8487,0.7376,0.8688,0.9452,0.318,0.841,0.7257,0.8623,0.9398
91,0.2505,0.3391,0.8351,0.7176,0.8563,0.933,0.2897,0.8516,0.7416,0.8715,0.9481
92,0.2492,0.3245,0.8384,0.7219,0.8593,0.9377,0.2843,0.8513,0.7413,0.8713,0.9502
93,0.2442,0.3701,0.825,0.703,0.8467,0.9236,0.3278,0.8386,0.722,0.8602,0.9363
94,0.2474,0.3077,0.8454,0.7327,0.8652,0.9425,0.2843,0.8511,0.7408,0.8712,0.9499
95,0.2469,0.2729,0.8613,0.7565,0.8798,0.9538,0.261,0.8648,0.762,0.8834,0.9573
96,0.2434,0.2963,0.8482,0.7366,0.8682,0.9465,0.3066,0.843,0.7286,0.8642,0.9433
97,0.2417,0.306,0.8431,0.729,0.8639,0.9437,0.3129,0.8391,0.7228,0.8608,0.9418
98,0.2418,0.3399,0.8327,0.7134,0.8543,0.9325,0.3179,0.8418,0.7268,0.863,0.9394
99,0.2408,0.2967,0.8478,0.7359,0.8678,0.9461,0.2846,0.8504,0.7398,0.8706,0.9498
100,0.2519,0.354,0.8257,0.7039,0.8489,0.9285,0.3612,0.8182,0.6936,0.8438,0.9256
