epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
57,0.2604,0.3369,0.8247,0.7018,0.8481,0.9309,0.3081,0.835,0.7167,0.8575,0.9414
58,0.2635,0.3625,0.817,0.6907,0.8409,0.9215,0.3069,0.8389,0.7225,0.8607,0.941
59,0.2613,0.3085,0.8407,0.7252,0.8616,0.9407,0.2835,0.8497,0.7387,0.8701,0.9494
60,0.2587,0.3395,0.8289,0.7079,0.8511,0.93,0.3067,0.84,0.7242,0.8617,0.941
61,0.2599,0.358,0.8204,0.6955,0.8438,0.9241,0.3275,0.8292,0.7084,0.8526,0.9342
62,0.2599,0.321,0.8341,0.7155,0.8559,0.9365,0.2903,0.8455,0.7323,0.8664,0.9475
63,0.2573,0.3373,0.83,0.7095,0.8521,0.9311,0.3011,0.8436,0.7296,0.8648,0.9436
64,0.2636,0.3357,0.8267,0.7048,0.8499,0.9321,0.3215,0.8288,0.708,0.8527,0.9374
65,0.2633,0.3146,0.8419,0.7274,0.8628,0.9396,0.3078,0.8415,0.7265,0.8631,0.9411
66,0.2567,0.3457,0.8289,0.7079,0.851,0.9289,0.3245,0.834,0.7154,0.8566,0.9355
67,0.2536,0.362,0.8241,0.7008,0.8465,0.924,0.3528,0.8238,0.7005,0.8477,0.9263
68,0.2535,0.3709,0.8181,0.6922,0.8415,0.9203,0.3688,0.8135,0.6857,0.8389,0.9202
69,0.2527,0.3461,0.828,0.7066,0.8503,0.9286,0.3238,0.8335,0.7145,0.8561,0.9357
70,0.2534,0.3495,0.8282,0.707,0.8503,0.9281,0.3062,0.8425,0.7279,0.864,0.942
71,0.252,0.404,0.8048,0.6736,0.8297,0.9094,0.3959,0.8021,0.6698,0.8288,0.9111
72,0.25,0.3611,0.8228,0.6991,0.8457,0.9243,0.3274,0.8312,0.7112,0.8542,0.9348
73,0.2538,0.3636,0.8235,0.7001,0.8461,0.9238,0.3579,0.8196,0.6945,0.8441,0.9244
74,0.2533,0.3392,0.8331,0.7141,0.8548,0.932,0.3162,0.8377,0.7208,0.8599,0.9387
75,0.2505,0.3868,0.8109,0.682,0.8357,0.9159,0.352,0.8199,0.695,0.8447,0.927
76,0.2603,0.3985,0.8042,0.6725,0.8294,0.9114,0.4222,0.7901,0.6531,0.8188,0.9035
77,0.2543,0.3168,0.8433,0.7291,0.8636,0.9395,0.3108,0.8416,0.7265,0.863,0.9406
78,0.2528,0.3545,0.828,0.7064,0.85,0.927,0.315,0.8408,0.7254,0.8625,0.9396
79,0.2484,0.3357,0.8336,0.7147,0.8552,0.933,0.3092,0.8408,0.7254,0.8624,0.9413
80,0.251,0.3526,0.8273,0.7055,0.8497,0.9276,0.3157,0.8379,0.7211,0.8598,0.9392
81,0.2489,0.3545,0.8296,0.7089,0.8512,0.9278,0.3278,0.8369,0.7195,0.8589,0.9356
82,0.2478,0.3044,0.8474,0.7354,0.8673,0.9434,0.2811,0.854,0.7453,0.8738,0.9505
83,0.25,0.3178,0.8417,0.7267,0.8622,0.9391,0.2917,0.8494,0.7383,0.8699,0.9474
84,0.2487,0.3186,0.841,0.7257,0.8617,0.939,0.2639,0.8598,0.7541,0.8787,0.9564
85,0.2486,0.3357,0.8315,0.7117,0.8536,0.9333,0.2884,0.846,0.7331,0.8669,0.9488
86,0.2462,0.3681,0.8204,0.6956,0.8439,0.923,0.3404,0.8271,0.7054,0.8509,0.9315
87,0.2439,0.3332,0.8344,0.7159,0.856,0.9343,0.2919,0.8462,0.7335,0.8672,0.9474
88,0.2441,0.3329,0.8361,0.7185,0.8574,0.9346,0.2917,0.8483,0.7366,0.869,0.9473
89,0.2442,0.3395,0.8338,0.715,0.8553,0.9322,0.303,0.8439,0.73,0.8652,0.9434
90,0.2419,0.3279,0.8411,0.7258,0.8616,0.9369,0.2832,0.8548,0.7466,0.8748,0.9502
