epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2644,0.2974,0.8466,0.7342,0.8665,0.9446,0.2932,0.8448,0.7317,0.8662,0.9458
57,0.2705,0.3203,0.8359,0.7182,0.8572,0.9369,0.3274,0.8275,0.7061,0.8513,0.9342
58,0.2664,0.2819,0.854,0.7452,0.8729,0.95,0.2876,0.8479,0.7363,0.8688,0.9478
59,0.2627,0.3342,0.8326,0.7132,0.8541,0.9323,0.3269,0.8318,0.7124,0.8549,0.9342
60,0.2581,0.3421,0.8305,0.7103,0.852,0.9295,0.3281,0.8323,0.7134,0.8555,0.934
61,0.2563,0.3229,0.84,0.7241,0.8605,0.9369,0.3162,0.839,0.7233,0.8613,0.9384
62,0.2569,0.3028,0.8474,0.7352,0.867,0.9433,0.2923,0.8485,0.737,0.8693,0.9465
63,0.2554,0.3352,0.8331,0.714,0.8546,0.9319,0.3177,0.8353,0.7179,0.8581,0.9374
64,0.2528,0.3167,0.8409,0.7255,0.8616,0.9384,0.3004,0.8436,0.7301,0.8653,0.9435
65,0.2527,0.3281,0.8391,0.7228,0.8598,0.9358,0.3106,0.8415,0.7269,0.8634,0.9406
66,0.2538,0.2909,0.8512,0.741,0.8706,0.9472,0.268,0.8575,0.7506,0.8769,0.9547
67,0.2597,0.4042,0.806,0.6753,0.8304,0.9095,0.3664,0.8155,0.6891,0.8408,0.9215
68,0.2578,0.2635,0.8636,0.76,0.8817,0.9566,0.2606,0.8622,0.7579,0.881,0.9572
69,0.2533,0.2821,0.8552,0.7471,0.8743,0.9502,0.2718,0.8565,0.7493,0.8762,0.9534
70,0.2502,0.282,0.8585,0.752,0.8771,0.9515,0.2624,0.8644,0.7613,0.8833,0.9572
71,0.251,0.2723,0.86,0.7545,0.8785,0.9536,0.2648,0.8601,0.7547,0.8793,0.9558
72,0.2533,0.311,0.8419,0.7272,0.8628,0.9409,0.303,0.8412,0.7268,0.8633,0.9432
73,0.2496,0.2788,0.8605,0.7553,0.8792,0.9532,0.2811,0.8562,0.7491,0.8764,0.9512
74,0.2477,0.2834,0.855,0.7467,0.874,0.95,0.2704,0.8573,0.7506,0.877,0.954
75,0.2474,0.3044,0.8478,0.7358,0.8677,0.9436,0.293,0.8486,0.7376,0.8696,0.9466
76,0.2475,0.2864,0.8547,0.7464,0.8739,0.9491,0.2869,0.8505,0.7405,0.8713,0.9485
77,0.2489,0.2689,0.8612,0.7563,0.8796,0.9548,0.261,0.8619,0.7575,0.8809,0.957
78,0.2471,0.2802,0.8558,0.748,0.8747,0.9511,0.2697,0.8564,0.7492,0.8761,0.9543
79,0.2464,0.279,0.8595,0.7537,0.8782,0.9524,0.2645,0.8628,0.7589,0.8819,0.9563
80,0.247,0.3052,0.8403,0.7246,0.8614,0.9431,0.2959,0.839,0.7233,0.8614,0.9467
81,0.2448,0.2793,0.8557,0.7478,0.8746,0.9513,0.2719,0.8547,0.7466,0.8746,0.9537
82,0.244,0.2773,0.8579,0.7512,0.8765,0.952,0.2691,0.8572,0.7504,0.8768,0.9544
83,0.2433,0.2801,0.8561,0.7484,0.8749,0.9511,0.2728,0.855,0.7471,0.8749,0.9533
84,0.2411,0.2733,0.8594,0.7536,0.8779,0.9534,0.2629,0.8595,0.7538,0.8786,0.9566
85,0.2413,0.2742,0.8592,0.7533,0.8777,0.9532,0.2659,0.8583,0.7521,0.8778,0.9556
86,0.2421,0.2785,0.8598,0.7541,0.8783,0.9524,0.2669,0.8608,0.7559,0.8802,0.9553
87,0.2426,0.2733,0.8547,0.7463,0.8736,0.9542,0.2707,0.8503,0.7398,0.8705,0.956
88,0.2409,0.2776,0.8597,0.754,0.8783,0.9526,0.2659,0.8605,0.7555,0.8799,0.9556
89,0.2401,0.2761,0.8596,0.7538,0.8781,0.9527,0.2656,0.8596,0.7542,0.879,0.9555
90,0.2387,0.271,0.8602,0.7548,0.8786,0.9541,0.2606,0.8605,0.7554,0.8796,0.9573
91,0.2377,0.2719,0.8626,0.7586,0.8809,0.9545,0.2583,0.8644,0.7614,0.8832,0.958
92,0.237,0.2729,0.8611,0.7562,0.8795,0.9538,0.2595,0.8627,0.7588,0.8816,0.9576
93,0.2355,0.269,0.8617,0.7572,0.8799,0.9549,0.2578,0.8625,0.7585,0.8812,0.9582
94,0.2355,0.2767,0.8589,0.7528,0.8775,0.9525,0.2655,0.8589,0.7531,0.8784,0.9557
95,0.2355,0.2698,0.8629,0.759,0.8811,0.955,0.2574,0.8645,0.7615,0.8832,0.9583
96,0.2459,0.384,0.8225,0.6985,0.8453,0.9197,0.405,0.8094,0.6805,0.8356,0.9124
97,0.2456,0.2557,0.8654,0.7628,0.8828,0.959,0.2535,0.8628,0.7588,0.8811,0.9601
98,0.2594,0.3081,0.8443,0.7307,0.8648,0.9424,0.3157,0.8352,0.7171,0.8577,0.9395
99,0.2678,0.2691,0.8565,0.7492,0.8752,0.9557,0.2969,0.8393,0.7243,0.8619,0.9476
100,0.2456,0.3013,0.8527,0.7433,0.8719,0.9454,0.3292,0.8371,0.7201,0.8594,0.9351
