epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
57,0.2606,0.2628,0.8622,0.7578,0.8802,0.9566,0.2637,0.859,0.753,0.878,0.9563
58,0.2613,0.2661,0.8577,0.7508,0.8762,0.9558,0.2679,0.8538,0.745,0.8734,0.9557
59,0.2597,0.2648,0.861,0.7559,0.8792,0.9559,0.2648,0.8582,0.7517,0.8773,0.956
60,0.2668,0.2736,0.8511,0.7408,0.8706,0.9538,0.2757,0.8484,0.7367,0.8689,0.9533
61,0.2709,0.2716,0.8562,0.7486,0.875,0.9535,0.2696,0.8548,0.7465,0.8745,0.9542
62,0.272,0.2895,0.8478,0.736,0.8678,0.9473,0.2704,0.854,0.7452,0.8736,0.9542
63,0.264,0.2618,0.8637,0.7602,0.8817,0.9571,0.2633,0.8603,0.755,0.8793,0.9565
64,0.2593,0.259,0.8638,0.7602,0.8816,0.9579,0.2601,0.8606,0.7554,0.8794,0.9576
65,0.2584,0.2601,0.8637,0.7601,0.8815,0.9576,0.2608,0.8608,0.7556,0.8796,0.9574
66,0.2575,0.2589,0.8649,0.7619,0.8826,0.958,0.2592,0.8621,0.7576,0.8807,0.9579
67,0.2562,0.2593,0.8649,0.762,0.8827,0.9579,0.2586,0.8628,0.7588,0.8814,0.958
68,0.2583,0.263,0.8652,0.7625,0.8832,0.9573,0.2604,0.8647,0.7617,0.8834,0.9578
69,0.2594,0.2597,0.8624,0.7581,0.8803,0.9577,0.258,0.8606,0.7554,0.8793,0.9586
70,0.2547,0.2633,0.8658,0.7634,0.8838,0.9575,0.2578,0.8662,0.764,0.8847,0.9587
71,0.2555,0.2624,0.8641,0.7607,0.8821,0.9569,0.2556,0.865,0.7621,0.8833,0.959
72,0.2576,0.2744,0.8617,0.7572,0.8803,0.954,0.2588,0.8658,0.7635,0.8845,0.9584
73,0.2599,0.2786,0.8585,0.7521,0.8773,0.953,0.2692,0.8613,0.7565,0.8807,0.9556
74,0.2727,0.2548,0.8658,0.7634,0.8833,0.9594,0.2575,0.8618,0.7572,0.8803,0.9587
75,0.256,0.2634,0.8623,0.7579,0.8804,0.9565,0.2639,0.8593,0.7533,0.8783,0.9561
76,0.254,0.2562,0.8657,0.7632,0.8832,0.9588,0.2553,0.8638,0.7602,0.8821,0.9592
77,0.2549,0.2537,0.8671,0.7653,0.8845,0.9597,0.2541,0.8642,0.7609,0.8824,0.9596
