epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2592,0.2496,0.8704,0.7706,0.8875,0.9611,0.2504,0.8674,0.7659,0.8854,0.9606
57,0.2589,0.2497,0.8694,0.769,0.8865,0.961,0.2508,0.8665,0.7645,0.8845,0.9606
58,0.2598,0.2487,0.8702,0.7702,0.8871,0.9613,0.2506,0.8667,0.7648,0.8847,0.9606
59,0.2587,0.2482,0.8708,0.7711,0.8877,0.9614,0.2491,0.8675,0.7661,0.8855,0.961
60,0.2581,0.2483,0.8717,0.7726,0.8887,0.9616,0.2484,0.869,0.7684,0.8869,0.9612
61,0.2572,0.2481,0.872,0.7731,0.889,0.9617,0.2487,0.8691,0.7686,0.887,0.9611
62,0.257,0.2475,0.8706,0.7708,0.8875,0.9615,0.2486,0.8673,0.7657,0.8851,0.9612
63,0.2545,0.2489,0.8719,0.7729,0.889,0.9616,0.2485,0.8701,0.7702,0.8881,0.9613
64,0.253,0.2491,0.8715,0.7723,0.8886,0.9614,0.2482,0.8698,0.7697,0.8877,0.9613
65,0.2524,0.2479,0.8712,0.7719,0.8882,0.9615,0.2486,0.8685,0.7676,0.8863,0.9611
66,0.252,0.2487,0.8723,0.7736,0.8894,0.9616,0.2489,0.8697,0.7696,0.8877,0.9611
67,0.2499,0.2486,0.8691,0.7684,0.886,0.9613,0.2504,0.8654,0.7628,0.8834,0.9609
68,0.2495,0.2504,0.8719,0.7728,0.8891,0.9614,0.2497,0.8701,0.7702,0.8882,0.9611
69,0.2499,0.2473,0.8714,0.7722,0.8884,0.9617,0.2487,0.8681,0.767,0.886,0.9611
70,0.2489,0.2488,0.87,0.77,0.887,0.9611,0.2495,0.8671,0.7655,0.8851,0.9609
71,0.2477,0.2478,0.8711,0.7716,0.888,0.9615,0.2488,0.8683,0.7674,0.8862,0.961
72,0.2488,0.2464,0.8714,0.7721,0.8882,0.9619,0.2487,0.8676,0.7663,0.8855,0.9612
73,0.2477,0.248,0.8709,0.7714,0.8879,0.9614,0.2492,0.8678,0.7666,0.8857,0.961
74,0.2468,0.2473,0.8702,0.7702,0.8871,0.9616,0.2498,0.8662,0.7641,0.8842,0.961
75,0.2459,0.2475,0.8693,0.7689,0.8862,0.9616,0.2509,0.8649,0.762,0.8829,0.9609
76,0.2439,0.2481,0.8696,0.7694,0.8866,0.9613,0.2505,0.8659,0.7635,0.8839,0.9607
77,0.2426,0.249,0.8707,0.7711,0.8877,0.9612,0.2498,0.8678,0.7665,0.8857,0.9608
78,0.2429,0.2507,0.8708,0.7712,0.8879,0.9608,0.25,0.8684,0.7675,0.8863,0.9607
79,0.2419,0.2488,0.8711,0.7716,0.8881,0.9613,0.2496,0.8683,0.7673,0.8862,0.9609
80,0.2402,0.2536,0.8691,0.7685,0.8862,0.96,0.2514,0.8662,0.764,0.8842,0.9604
81,0.2391,0.2519,0.8696,0.7693,0.8867,0.9605,0.2524,0.8665,0.7645,0.8845,0.9603
82,0.2384,0.2499,0.8711,0.7716,0.8881,0.9611,0.2509,0.868,0.7669,0.886,0.9605
83,0.2386,0.2493,0.8709,0.7714,0.8879,0.9612,0.2515,0.8672,0.7657,0.8853,0.9604
84,0.2371,0.2524,0.869,0.7683,0.8861,0.9604,0.2523,0.8664,0.7644,0.8845,0.9603
85,0.2365,0.2516,0.8679,0.7667,0.8851,0.9603,0.2535,0.8644,0.7613,0.8826,0.9599
86,0.2368,0.2513,0.8703,0.7704,0.8875,0.9606,0.2519,0.8679,0.7667,0.8859,0.9602
87,0.2359,0.251,0.8705,0.7706,0.8875,0.9607,0.2594,0.8658,0.7634,0.8841,0.9586
88,0.2358,0.2513,0.8714,0.7721,0.8885,0.961,0.2521,0.8684,0.7674,0.8865,0.9603
89,0.2343,0.252,0.8697,0.7695,0.8868,0.9606,0.2532,0.8664,0.7644,0.8845,0.9602
90,0.2325,0.2535,0.8705,0.7706,0.8877,0.9605,0.2535,0.8684,0.7674,0.8865,0.9601
91,0.2315,0.2551,0.8706,0.7708,0.8878,0.9604,0.2552,0.8681,0.767,0.8862,0.9599
92,0.231,0.2528,0.8704,0.7706,0.8876,0.9605,0.2538,0.8679,0.7668,0.8861,0.9599
93,0.2305,0.2577,0.8704,0.7706,0.8879,0.96,0.2555,0.8688,0.7681,0.8871,0.9598
94,0.2292,0.2553,0.8694,0.769,0.8867,0.9597,0.256,0.8667,0.7649,0.885,0.9592
95,0.2279,0.2549,0.8683,0.7672,0.8855,0.9598,0.257,0.8649,0.7621,0.8832,0.9593
96,0.2279,0.2593,0.8684,0.7675,0.8859,0.9591,0.2565,0.8665,0.7645,0.8847,0.9594
97,0.2277,0.256,0.8692,0.7686,0.8864,0.96,0.2578,0.8659,0.7637,0.8842,0.9593
98,0.2267,0.2575,0.8695,0.7691,0.8869,0.9597,0.2575,0.8671,0.7656,0.8855,0.9592
99,0.2249,0.2643,0.8675,0.766,0.885,0.9581,0.2588,0.8657,0.7632,0.8841,0.9587
100,0.2262,0.2579,0.8692,0.7686,0.8866,0.9594,0.2575,0.867,0.7653,0.8853,0.9591
