epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2748,0.2487,0.8687,0.7679,0.8856,0.9616,0.2601,0.8628,0.7587,0.881,0.9594
57,0.2743,0.2472,0.8727,0.7741,0.8895,0.9617,0.2538,0.8684,0.7674,0.8863,0.9598
58,0.2732,0.2469,0.8725,0.7738,0.8893,0.9618,0.258,0.8677,0.7664,0.8857,0.9596
59,0.2725,0.2473,0.8713,0.772,0.8882,0.9617,0.2561,0.8662,0.764,0.8842,0.9598
60,0.2721,0.252,0.8729,0.7744,0.8901,0.9613,0.2712,0.868,0.7669,0.8865,0.9582
61,0.2707,0.2478,0.8719,0.773,0.8888,0.9616,0.2728,0.8656,0.7632,0.8838,0.9583
62,0.2707,0.2481,0.8729,0.7745,0.8899,0.9617,0.2471,0.8708,0.7713,0.8886,0.9616
63,0.2688,0.2475,0.8727,0.7741,0.8895,0.9617,0.2516,0.8688,0.7681,0.8867,0.9605
64,0.2679,0.2484,0.8715,0.7724,0.8884,0.9616,0.2515,0.8676,0.7663,0.8855,0.9606
65,0.2678,0.2479,0.8731,0.7748,0.8899,0.9617,0.2567,0.8688,0.768,0.8867,0.9598
66,0.2669,0.2479,0.872,0.773,0.8888,0.9616,0.2584,0.8671,0.7655,0.8851,0.9594
67,0.2658,0.2482,0.8724,0.7736,0.8892,0.9616,0.2506,0.8687,0.7679,0.8865,0.9607
68,0.2642,0.248,0.872,0.773,0.8888,0.9615,0.2523,0.8679,0.7667,0.8859,0.9603
69,0.2643,0.2495,0.8713,0.7719,0.8882,0.9611,0.2605,0.8667,0.7647,0.8847,0.9591
70,0.2627,0.2502,0.8714,0.7722,0.8884,0.961,0.2622,0.8659,0.7635,0.884,0.9585
71,0.2616,0.2499,0.8728,0.7743,0.8898,0.9614,0.2626,0.8677,0.7665,0.8859,0.9587
72,0.2612,0.249,0.872,0.7731,0.8889,0.9614,0.257,0.8681,0.7669,0.886,0.9596
73,0.2595,0.2496,0.8708,0.7712,0.8877,0.9614,0.255,0.866,0.7638,0.8841,0.96
74,0.2591,0.2502,0.872,0.7731,0.889,0.9613,0.2492,0.8698,0.7696,0.8876,0.9613
75,0.2575,0.2498,0.8728,0.7744,0.8898,0.9614,0.2489,0.8703,0.7705,0.8881,0.9613
76,0.2578,0.2497,0.8717,0.7725,0.8886,0.9612,0.2492,0.8692,0.7687,0.887,0.9611
77,0.256,0.2531,0.8721,0.7732,0.8892,0.9608,0.2512,0.8698,0.7697,0.8878,0.9608
78,0.2555,0.2522,0.871,0.7715,0.888,0.9607,0.2517,0.8682,0.7671,0.8861,0.9605
79,0.2587,0.4857,0.8055,0.6749,0.8295,0.9085,0.4888,0.816,0.6894,0.8408,0.9187
80,0.263,0.2555,0.8727,0.7741,0.8898,0.9612,0.2556,0.8695,0.7693,0.8877,0.9603
81,0.2608,0.2486,0.8733,0.7751,0.8902,0.9616,0.2496,0.8703,0.7705,0.8882,0.9609
82,0.2568,0.2507,0.8731,0.7747,0.8899,0.9615,0.251,0.8701,0.7701,0.8879,0.961
83,0.2548,0.2509,0.8703,0.7703,0.8871,0.9613,0.2536,0.8664,0.7644,0.8843,0.9606
84,0.2526,0.2508,0.8724,0.7737,0.8894,0.9612,0.251,0.8699,0.7699,0.8879,0.9607
85,0.2527,0.251,0.8711,0.7717,0.888,0.9611,0.2506,0.8686,0.7678,0.8864,0.9611
86,0.2522,0.2568,0.8705,0.7706,0.8874,0.9607,0.2568,0.8675,0.766,0.8854,0.9604
87,0.2661,0.2476,0.8722,0.7733,0.8889,0.9618,0.2471,0.8698,0.7697,0.8874,0.9619
88,0.2573,0.2503,0.872,0.7731,0.8888,0.9615,0.2488,0.8699,0.7698,0.8875,0.9618
89,0.2535,0.253,0.8735,0.7754,0.8906,0.9616,0.2495,0.8723,0.7736,0.8902,0.9617
90,0.253,0.2514,0.8732,0.775,0.8902,0.9615,0.2495,0.8714,0.7721,0.8892,0.9614
91,0.2511,0.2516,0.8713,0.772,0.8882,0.9612,0.2517,0.8686,0.7678,0.8863,0.9611
92,0.2488,0.252,0.8719,0.773,0.8888,0.9612,0.2511,0.8697,0.7695,0.8874,0.9611
93,0.2493,0.253,0.8713,0.772,0.8883,0.9609,0.2524,0.8688,0.7681,0.8866,0.9608
94,0.2471,0.2526,0.8718,0.7728,0.8888,0.961,0.2516,0.8696,0.7694,0.8875,0.9609
95,0.2457,0.2547,0.8719,0.7729,0.8888,0.961,0.2536,0.8695,0.7692,0.8873,0.9609
96,0.2447,0.2537,0.8719,0.7729,0.889,0.9607,0.2515,0.8703,0.7705,0.8883,0.9608
97,0.2452,0.255,0.8705,0.7706,0.8875,0.9604,0.2539,0.8684,0.7675,0.8863,0.9603
98,0.2444,0.2538,0.872,0.7731,0.889,0.9607,0.2515,0.8703,0.7705,0.8882,0.9609
99,0.2434,0.2542,0.8709,0.7713,0.888,0.9604,0.2533,0.8686,0.7679,0.8866,0.9603
100,0.2421,0.2562,0.8722,0.7733,0.8893,0.9607,0.2541,0.8702,0.7703,0.8882,0.9606
