epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
57,0.2934,0.3359,0.8445,0.7309,0.8649,0.9363,0.2745,0.8589,0.7527,0.8781,0.9531
58,0.2941,0.2505,0.8706,0.7709,0.8878,0.9608,0.25,0.8683,0.7673,0.8863,0.9607
59,0.2929,0.2501,0.8715,0.7723,0.8887,0.9611,0.2495,0.8694,0.769,0.8874,0.9609
60,0.2914,0.2485,0.8707,0.771,0.8877,0.9612,0.2493,0.8677,0.7664,0.8856,0.9609
61,0.2915,0.2492,0.8686,0.7677,0.8856,0.9612,0.2509,0.8653,0.7626,0.8833,0.9608
62,0.2911,0.2479,0.8713,0.772,0.8883,0.9615,0.2485,0.8685,0.7676,0.8863,0.9612
63,0.2905,0.2494,0.8724,0.7737,0.8895,0.9615,0.249,0.8702,0.7704,0.8882,0.9612
64,0.2883,0.2478,0.8701,0.77,0.887,0.9615,0.2489,0.867,0.7653,0.8849,0.9612
65,0.2882,0.2472,0.8711,0.7716,0.888,0.9617,0.2485,0.8679,0.7666,0.8857,0.9613
66,0.2876,0.2475,0.8714,0.7721,0.8883,0.9616,0.248,0.8683,0.7674,0.8861,0.9613
67,0.2873,0.2466,0.8705,0.7706,0.8873,0.9619,0.2488,0.8668,0.7649,0.8846,0.9614
68,0.2916,0.2505,0.8712,0.7719,0.8883,0.9612,0.2518,0.8682,0.7671,0.8862,0.9605
69,0.2921,0.2451,0.8717,0.7726,0.8885,0.9624,0.2463,0.8684,0.7675,0.886,0.962
70,0.2903,0.2456,0.8734,0.7753,0.8903,0.9623,0.2449,0.8717,0.7727,0.8894,0.9623
71,0.2888,0.2484,0.8737,0.7758,0.8908,0.9622,0.2477,0.8723,0.7736,0.8903,0.962
72,0.2875,0.2464,0.8743,0.7766,0.8912,0.9625,0.2454,0.8726,0.774,0.8903,0.9624
73,0.286,0.2459,0.8736,0.7756,0.8905,0.9623,0.246,0.8711,0.7718,0.8889,0.9619
74,0.2861,0.2452,0.8731,0.7748,0.8899,0.9624,0.245,0.8711,0.7716,0.8887,0.9622
75,0.2856,0.2442,0.8728,0.7742,0.8894,0.9626,0.2458,0.8696,0.7694,0.8872,0.9622
76,0.2855,0.2456,0.8744,0.7768,0.8912,0.9626,0.2455,0.8722,0.7735,0.89,0.9622
77,0.2854,0.2464,0.8743,0.7766,0.8912,0.9625,0.2456,0.8728,0.7744,0.8905,0.9624
78,0.2853,0.2441,0.8722,0.7733,0.8888,0.9627,0.2455,0.8691,0.7685,0.8866,0.9624
79,0.2834,0.2446,0.8741,0.7764,0.8909,0.9626,0.2447,0.8719,0.7729,0.8894,0.9624
80,0.2836,0.2443,0.8744,0.7769,0.8912,0.9628,0.2444,0.872,0.7732,0.8897,0.9625
81,0.2829,0.2458,0.8744,0.7768,0.8912,0.9626,0.2446,0.8723,0.7736,0.8899,0.9625
82,0.2817,0.2441,0.8744,0.7768,0.8911,0.9628,0.2439,0.872,0.7731,0.8895,0.9625
83,0.2814,0.2467,0.8744,0.7768,0.8914,0.9625,0.2459,0.8722,0.7734,0.89,0.9621
84,0.2864,0.2453,0.8711,0.7717,0.8878,0.9624,0.2474,0.8674,0.7659,0.8851,0.9619
85,0.2873,0.2482,0.8658,0.7634,0.8829,0.9629,0.2513,0.8617,0.7571,0.8799,0.9626
86,0.2833,0.2439,0.8755,0.7786,0.8922,0.9632,0.2433,0.8736,0.7756,0.8912,0.9629
87,0.2815,0.2436,0.8708,0.7712,0.8874,0.9633,0.246,0.8669,0.7651,0.8845,0.9629
88,0.2812,0.2432,0.8756,0.7787,0.8923,0.9632,0.2427,0.8734,0.7753,0.8909,0.9631
89,0.2795,0.2441,0.8715,0.7722,0.8881,0.9629,0.2452,0.8686,0.7677,0.8861,0.9627
