epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2185,0.2584,0.8671,0.7654,0.8848,0.9586,0.2567,0.8664,0.7643,0.8849,0.9589
57,0.2167,0.2628,0.8676,0.7662,0.8855,0.9582,0.2608,0.867,0.7654,0.886,0.9586
58,0.2146,0.2587,0.8661,0.7639,0.8838,0.9583,0.2565,0.8656,0.7632,0.8842,0.9588
59,0.2137,0.2607,0.8648,0.7619,0.8826,0.9577,0.2589,0.8639,0.7604,0.8826,0.9581
60,0.2117,0.2595,0.8667,0.7647,0.8843,0.9583,0.2577,0.8657,0.7632,0.8842,0.9586
61,0.2108,0.2608,0.8658,0.7633,0.8836,0.9578,0.2583,0.8653,0.7626,0.8839,0.9584
62,0.2082,0.2608,0.8656,0.7631,0.8834,0.9579,0.2588,0.8649,0.762,0.8835,0.9583
63,0.2189,0.258,0.8691,0.7686,0.8868,0.9593,0.2553,0.8686,0.7678,0.8871,0.9598
64,0.214,0.2603,0.8691,0.7685,0.8867,0.959,0.257,0.8681,0.7671,0.8867,0.9594
65,0.2086,0.2592,0.8671,0.7654,0.8848,0.9585,0.2569,0.8661,0.7638,0.8846,0.9589
66,0.2055,0.2611,0.8654,0.7627,0.8831,0.9578,0.2596,0.8639,0.7604,0.8825,0.9581
67,0.2042,0.2615,0.8663,0.7642,0.8841,0.9579,0.2587,0.8658,0.7634,0.8844,0.9585
68,0.2018,0.2628,0.8665,0.7644,0.8843,0.9578,0.2596,0.8659,0.7637,0.8846,0.9584
69,0.201,0.2639,0.8665,0.7645,0.8844,0.9576,0.2615,0.8656,0.7631,0.8843,0.958
70,0.1982,0.2633,0.865,0.7622,0.8828,0.9575,0.2617,0.8639,0.7604,0.8826,0.9578
71,0.1973,0.2651,0.8654,0.7628,0.8833,0.9573,0.2624,0.8649,0.762,0.8836,0.9578
72,0.1952,0.2661,0.8644,0.7612,0.8823,0.9569,0.2639,0.8634,0.7597,0.8823,0.9573
73,0.1939,0.2672,0.865,0.7621,0.8829,0.9569,0.2645,0.864,0.7606,0.8829,0.9573
74,0.1943,0.2674,0.8649,0.762,0.8829,0.9569,0.2643,0.8644,0.7613,0.8833,0.9574
75,0.1924,0.2691,0.8653,0.7626,0.8833,0.9568,0.2656,0.865,0.7622,0.8839,0.9574
76,0.1904,0.2723,0.8639,0.7604,0.8821,0.9559,0.2714,0.8626,0.7585,0.8818,0.9559
77,0.2309,0.3272,0.8141,0.6866,0.842,0.9554,0.3428,0.8017,0.6691,0.8333,0.9543
78,0.2334,0.2476,0.875,0.7778,0.892,0.9628,0.2454,0.8746,0.7772,0.8924,0.9633
79,0.2287,0.2422,0.8747,0.7773,0.8912,0.9634,0.2404,0.8739,0.776,0.8911,0.9638
80,0.2246,0.244,0.8751,0.778,0.8918,0.9631,0.2424,0.8744,0.7769,0.892,0.9635
81,0.2215,0.2472,0.8752,0.7782,0.8922,0.9629,0.2458,0.8744,0.7769,0.8923,0.9632
82,0.2198,0.2457,0.8744,0.7768,0.8912,0.9627,0.244,0.8737,0.7759,0.8914,0.963
83,0.2165,0.2456,0.874,0.7762,0.8908,0.9626,0.2444,0.873,0.7747,0.8906,0.9628
84,0.2151,0.2476,0.8731,0.7749,0.89,0.9621,0.2453,0.8726,0.774,0.8903,0.9626
85,0.2133,0.2481,0.8729,0.7745,0.8898,0.9619,0.246,0.8725,0.7739,0.8902,0.9624
86,0.2121,0.2499,0.8716,0.7724,0.8885,0.9613,0.2482,0.8708,0.7711,0.8885,0.9617
87,0.2129,0.25,0.8736,0.7756,0.8906,0.9619,0.2481,0.8732,0.775,0.8912,0.9623
