epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
57,0.2918,0.2501,0.8719,0.7729,0.889,0.9613,0.2501,0.8702,0.7703,0.8881,0.961
58,0.2911,0.249,0.8723,0.7735,0.8893,0.9615,0.2489,0.8708,0.7712,0.8886,0.9614
59,0.2908,0.2476,0.8709,0.7713,0.8878,0.9616,0.2474,0.8692,0.7687,0.8869,0.9616
60,0.2892,0.2467,0.8716,0.7724,0.8884,0.9619,0.2476,0.869,0.7684,0.8867,0.9616
61,0.289,0.2465,0.8713,0.772,0.8882,0.9619,0.2475,0.8686,0.7678,0.8863,0.9616
62,0.2879,0.2466,0.8722,0.7734,0.8891,0.962,0.2468,0.8701,0.7702,0.8878,0.9618
63,0.2882,0.2465,0.8727,0.7741,0.8895,0.962,0.2465,0.8703,0.7704,0.8879,0.9619
64,0.288,0.2461,0.8701,0.7701,0.8869,0.9623,0.2476,0.8673,0.7658,0.885,0.9619
65,0.2869,0.2464,0.8704,0.7705,0.8871,0.9622,0.2484,0.8668,0.765,0.8846,0.9617
66,0.2871,0.2449,0.873,0.7746,0.8897,0.9625,0.2456,0.8709,0.7714,0.8884,0.9622
67,0.2861,0.2454,0.8738,0.7759,0.8906,0.9625,0.2448,0.8721,0.7732,0.8897,0.9623
68,0.286,0.2441,0.8734,0.7752,0.89,0.9627,0.2446,0.871,0.7716,0.8885,0.9625
69,0.2852,0.2448,0.8704,0.7705,0.8871,0.9628,0.2477,0.8664,0.7644,0.8841,0.9623
70,0.2857,0.2451,0.8752,0.778,0.892,0.9629,0.2443,0.8735,0.7755,0.8912,0.9627
71,0.2843,0.2439,0.8715,0.7722,0.8881,0.9629,0.2458,0.8684,0.7674,0.8859,0.9625
72,0.2852,0.2447,0.8751,0.7779,0.8919,0.9629,0.244,0.8733,0.7751,0.8908,0.9627
73,0.2836,0.2439,0.8751,0.7779,0.8918,0.963,0.2437,0.8734,0.7753,0.891,0.9628
74,0.2833,0.2458,0.8757,0.7789,0.8926,0.9631,0.245,0.8741,0.7764,0.8919,0.9629
75,0.2828,0.2425,0.8744,0.7769,0.891,0.9632,0.2431,0.8717,0.7727,0.8891,0.9629
76,0.2826,0.2426,0.8748,0.7774,0.8913,0.9633,0.2434,0.872,0.7732,0.8894,0.9628
77,0.2828,0.2425,0.8747,0.7773,0.8913,0.9632,0.2427,0.8725,0.7739,0.8899,0.963
78,0.281,0.2434,0.8758,0.779,0.8925,0.9633,0.2424,0.8742,0.7766,0.8917,0.9632
79,0.2806,0.2419,0.8756,0.7787,0.8922,0.9635,0.2421,0.8734,0.7753,0.8907,0.9631
80,0.2802,0.2416,0.8739,0.7761,0.8904,0.9635,0.2426,0.8713,0.772,0.8886,0.9632
81,0.2804,0.243,0.8759,0.7792,0.8926,0.9635,0.2426,0.8745,0.7771,0.892,0.9632
82,0.2802,0.2442,0.8762,0.7797,0.893,0.9634,0.2427,0.875,0.7779,0.8926,0.9634
83,0.2801,0.2409,0.8754,0.7783,0.8918,0.9637,0.2414,0.873,0.7747,0.8903,0.9634
84,0.2786,0.241,0.8748,0.7775,0.8913,0.9636,0.2418,0.8723,0.7736,0.8896,0.9633
85,0.2793,0.2409,0.8763,0.7799,0.8928,0.9638,0.241,0.8741,0.7764,0.8914,0.9635
86,0.2789,0.2403,0.8764,0.78,0.8928,0.9639,0.241,0.8739,0.7761,0.8911,0.9635
87,0.2791,0.2416,0.876,0.7794,0.8925,0.9637,0.2409,0.8743,0.7767,0.8916,0.9636
88,0.2778,0.2404,0.8762,0.7797,0.8926,0.9638,0.2405,0.8739,0.7761,0.8911,0.9637
89,0.2789,0.241,0.8757,0.7789,0.892,0.9638,0.24,0.874,0.7763,0.8911,0.9639
90,0.2801,0.2414,0.8777,0.7821,0.8944,0.9643,0.2394,0.8768,0.7806,0.8941,0.9644
91,0.2793,0.2402,0.8747,0.7773,0.8909,0.9641,0.2411,0.8719,0.773,0.889,0.9639
92,0.2786,0.2401,0.8743,0.7766,0.8905,0.9643,0.2416,0.871,0.7716,0.8882,0.964
93,0.2781,0.2416,0.8773,0.7814,0.8938,0.9642,0.2408,0.8754,0.7785,0.8928,0.9639
94,0.2764,0.2386,0.8774,0.7816,0.8937,0.9644,0.2387,0.8752,0.7782,0.8923,0.9642
95,0.2755,0.2412,0.8779,0.7824,0.8946,0.9643,0.2402,0.8764,0.7801,0.8938,0.9641
96,0.2761,0.2388,0.8751,0.778,0.8913,0.9644,0.2402,0.8722,0.7734,0.8893,0.964
97,0.276,0.241,0.8774,0.7816,0.8939,0.9641,0.2403,0.8756,0.7787,0.8928,0.9639
98,0.2749,0.2462,0.8773,0.7815,0.8945,0.9643,0.2432,0.8769,0.7808,0.8948,0.9643
99,0.2745,0.2387,0.8778,0.7823,0.8942,0.9645,0.2391,0.8756,0.7787,0.8928,0.9641
100,0.2738,0.2421,0.8735,0.7754,0.8898,0.9641,0.2437,0.8701,0.7702,0.8874,0.9638
