epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2543,0.2676,0.8592,0.7532,0.8777,0.9551,0.2677,0.8564,0.749,0.8759,0.955
57,0.252,0.2666,0.8617,0.757,0.8799,0.9556,0.266,0.8593,0.7534,0.8786,0.9555
58,0.2513,0.2663,0.8617,0.7571,0.88,0.9556,0.2653,0.8595,0.7537,0.8787,0.9557
59,0.2503,0.265,0.8614,0.7565,0.8795,0.9559,0.2654,0.8583,0.7518,0.8775,0.9557
60,0.2489,0.264,0.862,0.7575,0.8801,0.9563,0.2646,0.8591,0.753,0.8782,0.956
61,0.2494,0.2644,0.8623,0.7579,0.8804,0.9562,0.2641,0.8597,0.754,0.8788,0.9561
62,0.2468,0.2641,0.864,0.7606,0.882,0.9567,0.2633,0.8618,0.7573,0.8809,0.9565
63,0.2469,0.2641,0.8641,0.7607,0.8821,0.9567,0.2628,0.8622,0.7578,0.8812,0.9567
64,0.2448,0.2625,0.8638,0.7603,0.8818,0.9569,0.2625,0.8613,0.7565,0.8803,0.9566
65,0.2447,0.2615,0.864,0.7606,0.8819,0.9572,0.2616,0.8614,0.7565,0.8803,0.9569
66,0.2435,0.2615,0.864,0.7606,0.8819,0.9571,0.262,0.8609,0.7558,0.8798,0.9568
67,0.2435,0.2614,0.8649,0.7619,0.8827,0.9574,0.2613,0.8623,0.7579,0.8811,0.957
68,0.241,0.2609,0.8641,0.7607,0.882,0.9573,0.2616,0.8611,0.7561,0.88,0.9569
69,0.24,0.26,0.8646,0.7615,0.8824,0.9576,0.2602,0.8619,0.7574,0.8807,0.9574
70,0.2389,0.2609,0.863,0.759,0.8809,0.9572,0.2615,0.86,0.7545,0.879,0.9571
71,0.2378,0.2599,0.8647,0.7617,0.8825,0.9577,0.26,0.862,0.7575,0.8808,0.9574
72,0.2384,0.2599,0.8639,0.7604,0.8817,0.9576,0.2603,0.8613,0.7564,0.8801,0.9574
73,0.237,0.2611,0.8663,0.7641,0.8841,0.9579,0.2598,0.864,0.7607,0.8828,0.9576
74,0.2433,0.2593,0.8653,0.7627,0.8831,0.9579,0.2597,0.8623,0.758,0.881,0.9575
75,0.2399,0.2562,0.8669,0.7651,0.8845,0.9589,0.2569,0.8639,0.7604,0.8824,0.9585
76,0.2373,0.2567,0.8666,0.7646,0.8842,0.9587,0.2568,0.8637,0.7602,0.8823,0.9585
77,0.2356,0.257,0.8654,0.7628,0.8831,0.9586,0.2581,0.862,0.7575,0.8806,0.9583
78,0.2342,0.2584,0.8673,0.7658,0.885,0.9586,0.2571,0.8653,0.7627,0.8839,0.9585
79,0.2333,0.2571,0.8663,0.7641,0.8839,0.9586,0.2576,0.8631,0.7593,0.8817,0.9583
80,0.2317,0.2584,0.8668,0.765,0.8845,0.9584,0.2574,0.8648,0.7619,0.8834,0.9583
81,0.237,0.2555,0.8663,0.7641,0.8838,0.959,0.2562,0.8633,0.7596,0.8818,0.9588
