epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
56,0.2654,0.4412,0.7928,0.6578,0.8186,0.8943,0.3979,0.8029,0.6713,0.8296,0.9084
57,0.2638,0.3747,0.8194,0.6948,0.8422,0.9183,0.3351,0.8313,0.7116,0.8542,0.9314
58,0.2614,0.3786,0.8114,0.6834,0.8362,0.9166,0.3332,0.8252,0.7027,0.8494,0.9323
59,0.2629,0.3773,0.8115,0.6835,0.8363,0.9176,0.3327,0.825,0.7023,0.8493,0.9331
60,0.2609,0.4104,0.8024,0.6709,0.8282,0.9066,0.3566,0.8175,0.6917,0.8428,0.9243
61,0.259,0.4033,0.8084,0.6794,0.8329,0.9092,0.3497,0.8236,0.7004,0.8477,0.9265
62,0.2584,0.3986,0.8056,0.6754,0.8311,0.911,0.3456,0.8206,0.696,0.8455,0.9287
63,0.2569,0.3915,0.8128,0.6855,0.8369,0.9135,0.337,0.8293,0.7087,0.8526,0.9312
64,0.2572,0.3862,0.8127,0.6854,0.8372,0.9155,0.3314,0.8294,0.7087,0.8528,0.9335
65,0.2559,0.3891,0.8157,0.6896,0.8392,0.9146,0.3313,0.8335,0.7148,0.8562,0.9332
66,0.2562,0.3912,0.8146,0.688,0.8382,0.9142,0.3351,0.8314,0.7118,0.8544,0.9321
67,0.255,0.39,0.8125,0.6851,0.8367,0.9146,0.3355,0.8283,0.7072,0.8519,0.9322
68,0.2544,0.3943,0.8147,0.6883,0.8383,0.9135,0.3411,0.8301,0.7099,0.8533,0.9303
69,0.2541,0.4054,0.8106,0.6825,0.8345,0.9099,0.352,0.825,0.7025,0.8488,0.9266
70,0.2535,0.395,0.8154,0.6892,0.8385,0.9136,0.3402,0.8314,0.7118,0.8543,0.9308
71,0.2526,0.3842,0.818,0.693,0.8412,0.9168,0.3321,0.8336,0.7149,0.8563,0.9333
72,0.2513,0.3897,0.8161,0.6902,0.8394,0.915,0.3326,0.8334,0.7146,0.8561,0.9332
73,0.2503,0.3964,0.8152,0.6891,0.8386,0.9133,0.3385,0.8323,0.7131,0.8551,0.9315
74,0.2552,0.3732,0.8188,0.6938,0.8423,0.9202,0.3296,0.832,0.7126,0.855,0.9343
75,0.2506,0.3692,0.8239,0.7011,0.8465,0.922,0.3272,0.8356,0.7179,0.858,0.9351
76,0.2545,0.5925,0.7297,0.5764,0.7675,0.8487,0.5798,0.7231,0.5672,0.7652,0.8517
77,0.2672,0.4641,0.793,0.66,0.8178,0.891,0.4117,0.8069,0.6765,0.8325,0.9079
78,0.2635,0.2963,0.8507,0.7405,0.8705,0.9459,0.301,0.845,0.7317,0.8662,0.9434
79,0.2628,0.3206,0.8408,0.7257,0.8612,0.9373,0.308,0.8391,0.723,0.8611,0.9411
80,0.2605,0.2784,0.8581,0.7515,0.8767,0.9516,0.265,0.8599,0.7543,0.8789,0.9558
81,0.255,0.3871,0.8197,0.696,0.8422,0.9159,0.322,0.8376,0.7207,0.8597,0.9366
82,0.2516,0.2848,0.8563,0.7489,0.8753,0.9497,0.2819,0.8539,0.7454,0.874,0.9502
83,0.2496,0.3856,0.8202,0.6963,0.8424,0.9165,0.41,0.8044,0.6731,0.8309,0.9076
84,0.2486,0.3367,0.837,0.7201,0.8577,0.9324,0.3264,0.8344,0.7161,0.8572,0.9353
85,0.2489,0.387,0.8197,0.6965,0.842,0.9162,0.3518,0.8258,0.7034,0.8497,0.9274
86,0.2469,0.3807,0.8219,0.6994,0.844,0.9184,0.3438,0.829,0.7081,0.8524,0.9301
87,0.2515,0.3098,0.8457,0.7327,0.8656,0.9415,0.2971,0.8459,0.7335,0.8672,0.9451
88,0.2514,0.2948,0.8488,0.7376,0.8685,0.9467,0.2886,0.847,0.7349,0.868,0.9489
89,0.2476,0.3468,0.8365,0.7194,0.8572,0.9309,0.3074,0.8469,0.7351,0.8683,0.9428
90,0.2485,0.3684,0.8278,0.7071,0.8496,0.9234,0.3376,0.8341,0.7159,0.857,0.9327
91,0.2456,0.378,0.8213,0.6978,0.8442,0.9204,0.3485,0.8263,0.7048,0.8506,0.9298
92,0.244,0.3112,0.8458,0.7332,0.8657,0.941,0.2809,0.8544,0.7464,0.8746,0.9507
93,0.2475,0.4768,0.7918,0.6578,0.817,0.8898,0.4264,0.8015,0.6695,0.8287,0.9044
94,0.2458,0.3425,0.8405,0.7255,0.8608,0.9335,0.3008,0.852,0.7424,0.8724,0.946
95,0.245,0.3477,0.8353,0.7185,0.8561,0.9302,0.316,0.8421,0.7278,0.8639,0.9398
96,0.2432,0.3571,0.8336,0.7165,0.8543,0.9273,0.3202,0.8415,0.7269,0.8633,0.9386
97,0.2425,0.5762,0.7515,0.604,0.7835,0.8587,0.5284,0.7566,0.6103,0.7915,0.8706
98,0.2419,0.3248,0.8366,0.7199,0.8579,0.9383,0.3065,0.8377,0.7218,0.8606,0.9444
99,0.2407,0.3099,0.8457,0.7332,0.8655,0.9423,0.2924,0.8472,0.7357,0.8684,0.9479
100,0.2414,0.3308,0.8417,0.7275,0.8619,0.9355,0.3006,0.8478,0.7367,0.8691,0.9445
