epoch,train_loss,val_loss,val_dice,val_jaccard,val_balanced_acc,val_auc,test_loss,test_dice,test_jaccard,test_balanced_acc,test_auc
57,0.1593,0.3012,0.8557,0.7478,0.8747,0.9512,0.2966,0.8554,0.7475,0.8754,0.952
58,0.1566,0.3079,0.856,0.7482,0.875,0.9506,0.3013,0.8565,0.7491,0.8765,0.9515
59,0.1548,0.3058,0.8556,0.7476,0.8746,0.9507,0.3009,0.8554,0.7474,0.8754,0.9515
60,0.1526,0.311,0.8545,0.7459,0.8737,0.9497,0.3052,0.8545,0.7461,0.8747,0.9506
61,0.1511,0.3099,0.855,0.7468,0.8741,0.9507,0.3043,0.8552,0.7472,0.8752,0.9516
62,0.1504,0.3132,0.8541,0.7453,0.8733,0.9498,0.3069,0.8546,0.7462,0.8747,0.9508
63,0.1475,0.3147,0.8545,0.746,0.8737,0.95,0.3082,0.8549,0.7467,0.875,0.951
64,0.1452,0.3184,0.8543,0.7457,0.8735,0.9498,0.3118,0.8548,0.7465,0.8749,0.9508
65,0.1439,0.3184,0.8545,0.746,0.8737,0.9501,0.3114,0.8549,0.7467,0.875,0.9511
66,0.1402,0.3297,0.854,0.7452,0.8733,0.9487,0.3213,0.8548,0.7465,0.8751,0.9498
67,0.1393,0.3244,0.8537,0.7447,0.873,0.9492,0.3172,0.8544,0.746,0.8746,0.9503
68,0.1364,0.3268,0.8529,0.7436,0.8723,0.949,0.3195,0.8537,0.7449,0.8739,0.9501
69,0.1347,0.3299,0.8532,0.744,0.8726,0.9487,0.3221,0.854,0.7454,0.8743,0.9499
70,0.1324,0.3348,0.8519,0.7421,0.8714,0.948,0.3274,0.8525,0.7431,0.873,0.949
71,0.1312,0.3343,0.8532,0.744,0.8726,0.9488,0.3264,0.854,0.7454,0.8743,0.95
72,0.1281,0.3385,0.8519,0.742,0.8714,0.9479,0.331,0.8529,0.7436,0.8733,0.9489
73,0.1267,0.3398,0.8525,0.7429,0.8719,0.9482,0.3316,0.8532,0.7441,0.8735,0.9494
74,0.1256,0.3419,0.8509,0.7404,0.8705,0.9485,0.3349,0.8512,0.7412,0.8717,0.9496
75,0.1236,0.3446,0.8517,0.7417,0.8712,0.948,0.3365,0.8525,0.743,0.8729,0.9491
76,0.1219,0.3463,0.8514,0.7412,0.8709,0.9479,0.3378,0.8524,0.743,0.8729,0.9491
77,0.1193,0.3486,0.8523,0.7426,0.8717,0.9481,0.3397,0.8534,0.7444,0.8737,0.9493
78,0.117,0.3549,0.8509,0.7405,0.8705,0.9472,0.3455,0.8521,0.7425,0.8726,0.9485
79,0.1168,0.3548,0.8511,0.7408,0.8707,0.9471,0.3456,0.8523,0.7428,0.8729,0.9483
80,0.1149,0.3584,0.8489,0.7375,0.8688,0.9468,0.3505,0.8497,0.7388,0.8704,0.9479
81,0.1147,0.3602,0.8511,0.7408,0.8707,0.9474,0.3506,0.8524,0.743,0.8729,0.9487
82,0.1125,0.3689,0.8507,0.7402,0.8704,0.9463,0.3587,0.8519,0.7422,0.8726,0.9475
83,0.1107,0.368,0.8503,0.7396,0.87,0.9465,0.3575,0.852,0.7424,0.8726,0.9478
84,0.1091,0.3683,0.8488,0.7374,0.8687,0.9465,0.3588,0.8501,0.7394,0.8708,0.9478
85,0.1084,0.3761,0.8507,0.7402,0.8704,0.9463,0.3653,0.8521,0.7424,0.8727,0.9476
86,0.1059,0.3732,0.8504,0.7397,0.8701,0.9468,0.3634,0.8517,0.7418,0.8722,0.948
87,0.1038,0.3782,0.8485,0.7368,0.8684,0.9458,0.3677,0.8501,0.7395,0.8709,0.9471
88,0.1023,0.3786,0.849,0.7377,0.8689,0.9461,0.3681,0.8503,0.7398,0.871,0.9475
89,0.1014,0.3826,0.8505,0.7399,0.8702,0.9465,0.3716,0.8522,0.7426,0.8728,0.9478
90,0.0995,0.3839,0.8498,0.7388,0.8695,0.9464,0.374,0.8511,0.741,0.8717,0.9477
91,0.098,0.3876,0.8497,0.7387,0.8695,0.9461,0.3764,0.8514,0.7414,0.872,0.9474
92,0.0975,0.3922,0.8494,0.7383,0.8692,0.946,0.3814,0.8512,0.7411,0.8718,0.9471
93,0.0962,0.3968,0.8479,0.736,0.8679,0.9449,0.3848,0.8502,0.7396,0.871,0.9464
94,0.0949,0.4007,0.8485,0.7369,0.8684,0.9449,0.3883,0.8505,0.7402,0.8714,0.9464
95,0.0938,0.3984,0.8484,0.7367,0.8683,0.9455,0.3869,0.8501,0.7395,0.8709,0.9469
96,0.0935,0.4013,0.8466,0.734,0.8668,0.9457,0.392,0.8475,0.7355,0.8685,0.9469
97,0.0911,0.405,0.8487,0.7372,0.8686,0.9453,0.393,0.85,0.7393,0.8708,0.9467
98,0.09,0.4091,0.8481,0.7362,0.868,0.9453,0.3977,0.8493,0.7383,0.8701,0.9466
99,0.0922,0.4095,0.848,0.7361,0.8679,0.945,0.3972,0.8496,0.7387,0.8704,0.9464
100,0.0892,0.4157,0.8484,0.7367,0.8683,0.9447,0.4024,0.8498,0.7391,0.8706,0.9462
